rbid,type,date,year,category,name,pdf
2992,Ändringsbeslut,2003-04-16,2003,Myndighet,Rådet för Europeiska socialfonden i Sverige,False
2993,Ändringsbeslut,2003-05-15,2003,Myndighet,Kommerskollegium,False
2994,Ändringsbeslut,2003-06-18,2003,Myndighet,Delegationen för utländska investeringar i Sverige (ISA),False
2995,Ändringsbeslut,2003-04-24,2003,Myndighet,Kriminalvårdsstyrelsen,False
2996,Ändringsbeslut,2003-05-08,2003,Myndighet,Polisväsendet,False
2997,Ändringsbeslut,2003-05-08,2003,Myndighet,Socialstyrelsen,False
3001,Ändringsbeslut,2003-12-11,2003,Myndighet,Centrala studiestödsnämnden,False
3002,Ändringsbeslut,2003-05-15,2003,Myndighet,Myndigheten för kvalificerad yrkesutbildning,False
3003,Ändringsbeslut,2003-05-22,2003,Myndighet,Försvarshögskolan,False
3005,Ändringsbeslut,2003-05-22,2003,Myndighet,Regeringskansliet,False
3007,Ändringsbeslut,2003-05-15,2003,Myndighet,Statens kulturråd,False
3015,Ändringsbeslut,2003-05-22,2003,Myndighet,Försvarets radioanstalt,False
3016,Ändringsbeslut,2003-05-22,2003,Myndighet,Totalförsvarets forskningsinstitut,False
3017,Ändringsbeslut,2003-05-15,2003,Myndighet,Kustbevakningen,False
3018,Ändringsbeslut,2003-05-12,2003,Myndighet,Statens räddningsverk,False
3023,Ändringsbeslut,2003-05-28,2003,Myndighet,Specialpedagogiska institutet,False
3025,Ändringsbeslut,2003-06-18,2003,Myndighet,Integrationsverket,False
3036,Ändringsbeslut,2003-05-15,2003,Myndighet,Myndigheten för skolutveckling,False
3038,Ändringsbeslut,2003-05-28,2003,Myndighet,Sameskolstyrelsen,False
3048,Ändringsbeslut,2003-05-22,2003,Myndighet,Totalförsvarets pliktverk,False
3050,Ändringsbeslut,2003-05-28,2003,Myndighet,Regeringskansliet,False
3066,Ändringsbeslut,2003-06-18,2003,Myndighet,Naturvårdsverket,False
3071,Ändringsbeslut,2003-06-12,2003,Myndighet,Svenska unescorådet,False
3085,Ändringsbeslut,2003-05-28,2003,Myndighet,Socialstyrelsen,False
3087,Ändringsbeslut,2003-06-27,2003,Myndighet,Gemensamma bestämmelser för universitet och högskolor m.m.,False
3089,Ändringsbeslut,2003-05-28,2003,Myndighet,Migrationsverket,False
3090,Ändringsbeslut,2003-05-23,2003,Myndighet,Handikappombudsmannen,False
3093,Ändringsbeslut,2003-05-28,2003,Myndighet,Riksförsäkringsverket,False
3094,Ändringsbeslut,2003-04-30,2003,Myndighet,Arbetsmarknadsverket,False
3095,Ändringsbeslut,2003-06-05,2003,Myndighet,Hälso- och sjukvårdens ansvarsnämnd,False
3096,Ändringsbeslut,2003-05-26,2003,Myndighet,Forskningsrådet för arbetsliv och socialvetenskap,False
3097,Ändringsbeslut,2003-06-18,2003,Myndighet,Radio- och TV- verket,False
3098,Ändringsbeslut,2003-06-02,2003,Myndighet,Institutet för psykosocial medicin,False
3099,Ändringsbeslut,2003-06-18,2003,Myndighet,Riksarkivet,False
3100,Ändringsbeslut,2003-06-18,2003,Myndighet,Riksantikvarieämbetet,False
3102,Ändringsbeslut,2003-06-18,2003,Myndighet,Kammarkollegiet,False
3103,Ändringsbeslut,2003-06-18,2003,Myndighet,Forum för levande historia,False
3104,Ändringsbeslut,2003-06-18,2003,Myndighet,Samarbetsnämnden för statsbidrag till trossamfund,False
3105,Ändringsbeslut,2003-05-28,2003,Myndighet,Arkitekturmuseet,False
3106,Ändringsbeslut,2003-06-18,2003,Myndighet,Statens bostadskreditnämnd,False
3108,Ändringsbeslut,2003-12-11,2003,Myndighet,Konsumentverket,False
3109,Ändringsbeslut,2003-06-18,2003,Myndighet,Statens bostadsnämnd,False
3111,Ändringsbeslut,2003-06-26,2003,Myndighet,Försvarets materielverk,False
3112,Ändringsbeslut,2003-06-12,2003,Myndighet,Vetenskapsrådet,False
3113,Ändringsbeslut,2003-06-12,2003,Myndighet,Institutet för rymdfysik,False
3114,Ändringsbeslut,2003-06-12,2003,Myndighet,Kungl. biblioteket,False
3115,Ändringsbeslut,2003-06-13,2003,Myndighet,Polarforskningssekretariatet,False
3117,Ändringsbeslut,2003-06-02,2003,Myndighet,Statens institut för särskilt utbildningsstöd,False
3118,Ändringsbeslut,2003-06-12,2003,Myndighet,Domstolsverket,False
3119,Ändringsbeslut,2003-06-12,2003,Myndighet,Socialstyrelsen,False
3120,Ändringsbeslut,2003-06-12,2003,Myndighet,Polisväsendet,False
3122,Ändringsbeslut,2003-05-22,2003,Myndighet,Presstödsnämnden,False
3123,Ändringsbeslut,2003-06-12,2003,Myndighet,Regeringskansliet,False
3124,Regleringsbrev,2003-06-26,2003,Myndighet,Folke Bernadotteakademin,False
3125,Ändringsbeslut,2003-06-16,2003,Myndighet,Migrationsverket,False
3127,Ändringsbeslut,2003-06-12,2003,Myndighet,Statens folkhälsoinstitut,False
3128,Ändringsbeslut,2003-06-18,2003,Myndighet,Riksförsäkringsverket,False
3129,Ändringsbeslut,2003-06-18,2003,Myndighet,Konjunkturinstitutet,False
3130,Ändringsbeslut,2003-06-12,2003,Myndighet,Kriminalvårdsstyrelsen,False
3135,Ändringsbeslut,2003-06-18,2003,Myndighet,Arbetslivsinstitutet,False
3136,Ändringsbeslut,2003-06-19,2003,Myndighet,Arbetsdomstolen,False
3139,Ändringsbeslut,2003-06-12,2003,Myndighet,Säkerhetspolisen,False
3140,Ändringsbeslut,2003-06-26,2003,Myndighet,Överklagandenämnden för studiestöd,False
3141,Ändringsbeslut,2003-06-12,2003,Myndighet,Statens institut för särskilt utbildningsstöd,False
3142,Ändringsbeslut,2003-06-26,2003,Myndighet,Arbetsmiljöverket,False
3143,Ändringsbeslut,2003-06-26,2003,Myndighet,Allmänna reklamationsnämnden,False
3145,Ändringsbeslut,2003-06-12,2003,Myndighet,Läkemedelsförmånsnämnden,False
3146,Ändringsbeslut,2003-06-18,2003,Myndighet,Medlingsinstitutet,False
3147,Ändringsbeslut,2003-08-21,2003,Myndighet,Kammarkollegiet,False
3148,Ändringsbeslut,2003-06-26,2003,Myndighet,Statens räddningsverk,False
3149,Ändringsbeslut,2003-06-18,2003,Myndighet,Statens skolverk,False
3150,Ändringsbeslut,2003-06-18,2003,Myndighet,Ekobrottsmyndigheten,False
3151,Ändringsbeslut,2003-06-18,2003,Myndighet,Post- och Telestyrelsen,False
3152,Ändringsbeslut,2003-06-18,2003,Myndighet,Riksrevisionsverket,False
3155,Ändringsbeslut,2003-06-18,2003,Myndighet,Arkitekturmuseet,False
3156,Ändringsbeslut,2003-06-18,2003,Myndighet,Statens fastighetsverk,False
3157,Ändringsbeslut,2003-06-18,2003,Myndighet,Statistiska centralbyrån,False
3158,Ändringsbeslut,2003-06-18,2003,Myndighet,Svenskt biografiskt lexikon,False
3160,Ändringsbeslut,2003-08-06,2003,Myndighet,Vägverket,False
3161,Ändringsbeslut,2003-06-05,2003,Myndighet,Regeringskansliet,False
3163,Ändringsbeslut,2003-06-18,2003,Myndighet,Sveriges meteorologiska och hydrologiska institut,False
3164,Ändringsbeslut,2003-05-28,2003,Myndighet,Statens kulturråd,False
3165,Ändringsbeslut,2003-06-18,2003,Myndighet,Statens institut för ekologisk hållbarhet,False
3166,Ändringsbeslut,2003-06-18,2003,Myndighet,Riksåklagaren,False
3169,Ändringsbeslut,2003-06-16,2003,Myndighet,Kammarkollegiet,False
3170,Ändringsbeslut,2003-06-17,2003,Myndighet,Rymdstyrelsen,False
3172,Ändringsbeslut,2003-07-01,2003,Myndighet,Krisberedskapsmyndigheten,False
3173,Ändringsbeslut,2003-06-18,2003,Myndighet,Regeringskansliet,False
3174,Regleringsbrev,2003-06-18,2003,Myndighet,Avvecklingsmyndigheten för RRV,False
3175,Ändringsbeslut,2003-08-08,2003,Myndighet,Skatteverket,False
3176,Ändringsbeslut,2003-06-26,2003,Myndighet,Regeringskansliet,False
3177,Ändringsbeslut,2003-06-26,2003,Myndighet,Steriliseringsersättningsnämnden,False
3178,Ändringsbeslut,2003-06-18,2003,Myndighet,Finansinspektionen,False
3179,Ändringsbeslut,2003-06-18,2003,Myndighet,Lantmäteriverket,False
3181,Ändringsbeslut,2003-06-26,2003,Myndighet,Sveriges lantbruksuniversitet,False
3186,Ändringsbeslut,2003-06-26,2003,Myndighet,Styrelsen för ackreditering och teknisk kontroll,False
3187,Ändringsbeslut,2003-06-12,2003,Myndighet,Arbetsmarknadsverket,False
3188,Ändringsbeslut,2003-06-23,2003,Myndighet,Regeringskansliet,False
3189,Ändringsbeslut,2003-06-26,2003,Myndighet,Fastighetsmäklarnämnden,False
3190,Ändringsbeslut,2003-06-26,2003,Myndighet,Brottsoffermyndigheten,False
3191,Ändringsbeslut,2003-06-26,2003,Myndighet,Brottsförebyggande rådet,False
3192,Ändringsbeslut,2003-06-26,2003,Myndighet,Statens jordbruksverk,False
3193,Ändringsbeslut,2003-06-26,2003,Myndighet,Centrala försöksdjursnämnden,False
3194,Ändringsbeslut,2003-06-25,2003,Myndighet,Styrelsen för internationellt utvecklingssamarbete,False
3195,Ändringsbeslut,2003-06-26,2003,Myndighet,Försvarets radioanstalt,False
3196,Ändringsbeslut,2003-06-26,2003,Myndighet,Statens utsädeskontroll,False
3198,Ändringsbeslut,2003-06-26,2003,Myndighet,Statens geotekniska institut,False
3199,Ändringsbeslut,2003-06-26,2003,Myndighet,Utlänningsnämnden,False
3200,Ändringsbeslut,2003-06-26,2003,Myndighet,Regeringskansliet,False
3201,Ändringsbeslut,2003-06-26,2003,Myndighet,Migrationsverket,False
3202,Ändringsbeslut,2003-06-18,2003,Myndighet,Kammarkollegiet,False
3204,Ändringsbeslut,2003-06-18,2003,Myndighet,Kammarkollegiet,False
3205,Ändringsbeslut,2003-06-26,2003,Myndighet,Valmyndigheten,False
3208,Ändringsbeslut,2003-11-06,2003,Myndighet,Högskoleverket,False
3209,Ändringsbeslut,2003-06-26,2003,Myndighet,Delegationen för utländska investeringar i Sverige (ISA),False
3210,Ändringsbeslut,2003-07-10,2003,Myndighet,Statens energimyndighet,False
3211,Ändringsbeslut,2003-06-26,2003,Myndighet,Kammarkollegiet,False
3212,Ändringsbeslut,2003-06-26,2003,Myndighet,Statens skolverk,False
3213,Ändringsbeslut,2003-06-18,2003,Myndighet,Myndigheten för skolutveckling,False
3214,Ändringsbeslut,2003-06-23,2003,Myndighet,Expertgruppen för EU frågor,False
3215,Ändringsbeslut,2003-06-23,2003,Myndighet,Myndigheten för skolutveckling,False
3222,Ändringsbeslut,2003-07-03,2003,Myndighet,Kustbevakningen,False
3223,Ändringsbeslut,2003-08-28,2003,Myndighet,Försvarsmakten,False
3224,Ändringsbeslut,2003-08-07,2003,Myndighet,Banverket,False
3225,Ändringsbeslut,2003-06-26,2003,Myndighet,Fiskeriverket,False
3226,Ändringsbeslut,2003-07-10,2003,Myndighet,Nordiska Afrikainstitutet,False
3228,Ändringsbeslut,2003-06-26,2003,Myndighet,Kammarkollegiet,False
3229,Ändringsbeslut,2003-07-03,2003,Myndighet,Regeringskansliet,False
3230,Ändringsbeslut,2003-09-18,2003,Myndighet,Lantmäteriverket,False
3233,Ändringsbeslut,2003-06-27,2003,Myndighet,Konkurrensverket,False
3234,Ändringsbeslut,2003-07-10,2003,Myndighet,Statens VA-nämnd,False
3235,Ändringsbeslut,2003-07-03,2003,Myndighet,Post och telestyrelsen,False
3252,Ändringsbeslut,2003-08-21,2003,Myndighet,Boverket,False
3253,Ändringsbeslut,2003-07-17,2003,Myndighet,Regeringskansliet,False
3264,Ändringsbeslut,2003-07-17,2003,Myndighet,Styrelsen för internationellt utvecklingssamarbete,False
3265,Ändringsbeslut,2003-07-23,2003,Myndighet,Regeringskansliet,False
3270,Ändringsbeslut,2003-07-25,2003,Myndighet,Regeringskansliet,False
3273,Ändringsbeslut,2003-08-21,2003,Myndighet,Statens energimyndighet,False
3274,Ändringsbeslut,2003-09-04,2003,Myndighet,Uppsala universitet,False
3275,Ändringsbeslut,2003-09-04,2003,Myndighet,Karolinska institutet,False
3276,Ändringsbeslut,2003-09-04,2003,Myndighet,Högskolan i Trollhättan/Uddevalla,False
3277,Ändringsbeslut,2003-09-04,2003,Myndighet,Konstfack,False
3278,Ändringsbeslut,2003-09-04,2003,Myndighet,Sveriges meteorologiska och hydrologiska institut,False
3280,Ändringsbeslut,2003-07-03,2003,Myndighet,Turistdelegationen,False
3281,Ändringsbeslut,2003-09-18,2003,Myndighet,regeringen,False
3282,Ändringsbeslut,2003-08-21,2003,Myndighet,Statens VA-nämnd,False
3283,Ändringsbeslut,2003-09-04,2003,Myndighet,Domstolsverket,False
3284,Ändringsbeslut,2003-09-09,2003,Myndighet,Regeringskansliet,False
3285,Ändringsbeslut,2003-09-04,2003,Myndighet,Skatteverket,False
3286,Ändringsbeslut,2003-08-22,2003,Myndighet,Krisberedskapsmyndigheten,False
3287,Ändringsbeslut,2003-08-21,2003,Myndighet,Statens jordbruksverk,False
3290,Ändringsbeslut,2003-09-04,2003,Myndighet,Lunds universitet,False
3300,Ändringsbeslut,2003-09-11,2003,Myndighet,Statens energimyndighet,False
3301,Ändringsbeslut,2003-09-18,2003,Myndighet,Försvarsmakten,False
3302,Ändringsbeslut,2003-08-28,2003,Myndighet,Arbetsmarknadsverket,False
3304,Ändringsbeslut,2003-09-17,2003,Myndighet,Regeringskansliet,False
3313,Ändringsbeslut,2003-10-02,2003,Myndighet,Försvarets materielverk,False
3319,Ändringsbeslut,2003-10-16,2003,Myndighet,Exportkreditnämnden,False
3321,Ändringsbeslut,2003-06-26,2003,Myndighet,Regeringskansliet,False
3322,Ändringsbeslut,2003-09-18,2003,Myndighet,Statens ljud- och bildarkiv,False
3325,Ändringsbeslut,2003-04-30,2003,Myndighet,Forum för levande historia,False
3326,Ändringsbeslut,2003-10-02,2003,Myndighet,Moderna Museet,False
3327,Ändringsbeslut,2003-10-02,2003,Myndighet,Riksarkivet,False
4043,Ändringsbeslut,2003-10-02,2003,Myndighet,Regeringskansliet,False
4045,Ändringsbeslut,2003-10-09,2003,Myndighet,Krisberedskapsmyndigheten,False
4047,Ändringsbeslut,2003-07-03,2003,Myndighet,Regeringskansliet,False
4048,Ändringsbeslut,2003-09-04,2003,Myndighet,Institutet för arbetsmarknadspolitisk utvärdering,False
4050,Ändringsbeslut,2003-10-02,2003,Myndighet,Regeringskansliet,False
4051,Ändringsbeslut,2003-10-16,2003,Myndighet,Kammarkollegiet,False
4053,Ändringsbeslut,2003-10-09,2003,Myndighet,Sveriges geologiska undersökning,False
4058,Ändringsbeslut,2003-10-09,2003,Myndighet,Statens energimyndighet,False
4059,Ändringsbeslut,2003-10-09,2003,Myndighet,Affärsverket Statens järnvägar,False
4060,Ändringsbeslut,2003-10-09,2003,Myndighet,Konstnärsnämnden,False
4061,Ändringsbeslut,2003-11-06,2003,Myndighet,Riksarkivet,False
5071,Regleringsbrev,2003-12-11,2004,Myndighet,Myndighet Avvecklingsmyndigheten för RRV,False
5072,Regleringsbrev,2003-12-18,2004,Myndighet,Myndigheten för skolutveckling,False
5073,Regleringsbrev,2003-12-11,2004,Myndighet,Forum för levande historia,False
5074,Regleringsbrev,2003-12-18,2004,Myndighet,Krisberedskapsmyndigheten,False
5075,Regleringsbrev,2003-12-11,2004,Myndighet,Läkemedelsförmånsnämnden,False
5076,Regleringsbrev,2003-12-18,2004,Myndighet,Expertgruppen för EU-frågor,False
5077,Regleringsbrev,2003-12-18,2004,Myndighet,Folke Bernadotteakademin,False
5078,Regleringsbrev,2003-12-11,2004,Myndighet,Statens bostadsnämnd,False
5079,Regleringsbrev,2003-12-11,2004,Myndighet,Myndigheten för Sveriges nätuniversitet,False
5080,Regleringsbrev,2003-12-11,2004,Myndighet,Valmyndigheten,False
5081,Regleringsbrev,2003-12-11,2004,Myndighet,Myndigheten för kvalificerad yrkesutbildning,False
5082,Regleringsbrev,2003-12-11,2004,Myndighet,Överklagandenämnden för studiestöd,False
5083,Regleringsbrev,2003-12-11,2004,Myndighet,Nationellt centrum för flexibelt lärande,False
5084,Regleringsbrev,2003-12-18,2004,Myndighet,Specialpedagogiska institutet,False
5085,Regleringsbrev,2003-12-11,2004,Myndighet,Totalförsvarets forskningsinstitut,False
5086,Regleringsbrev,2003-12-18,2004,Myndighet,Forskningsrådet för arbetsliv och socialvetenskap,False
5087,Regleringsbrev,2003-12-18,2004,Myndighet,Verket för innovationssystem,False
5088,Regleringsbrev,2003-12-18,2004,Myndighet,Vetenskapsrådet,False
5089,Regleringsbrev,2003-12-18,2004,Myndighet,"Forskningsrådet för miljö, areella näringar och samhällsbyggande",False
5090,Regleringsbrev,2003-12-04,2004,Myndighet,Medlingsinstitutet,False
5091,Regleringsbrev,2003-12-11,2004,Myndighet,Rådet för Europeiska socialfonden i Sverige,False
5093,Regleringsbrev,2003-12-18,2004,Myndighet,Specialskolemyndigheten,False
5094,Regleringsbrev,2003-12-18,2004,Myndighet,Sveriges meteorologiska och hydrologiska institut,False
5095,Regleringsbrev,2003-12-11,2004,Myndighet,Vägverket,False
5096,Regleringsbrev,2003-12-11,2004,Myndighet,Sjöfartsverket,False
5097,Regleringsbrev,2003-12-11,2004,Myndighet,Försvarshögskolan,False
5098,Regleringsbrev,2003-12-18,2004,Myndighet,Fortifikationsverket,False
5099,Regleringsbrev,2003-12-11,2004,Myndighet,Försvarsmakten,False
5100,Regleringsbrev,2003-12-11,2004,Myndighet,Kustbevakningen,False
5101,Regleringsbrev,2003-12-11,2004,Myndighet,Totalförsvarets pliktverk,False
5102,Regleringsbrev,2003-12-11,2004,Myndighet,Styrelsen för psykologiskt försvar,False
5103,Regleringsbrev,2003-12-11,2004,Myndighet,Statens försvarshistoriska museer,False
5104,Regleringsbrev,2003-12-11,2004,Myndighet,Statens räddningsverk,False
5105,Regleringsbrev,2003-12-11,2004,Myndighet,Försvarets radioanstalt,False
5106,Regleringsbrev,2003-12-11,2004,Myndighet,Försvarets materielverk,False
5107,Regleringsbrev,2003-12-11,2004,Myndighet,Affärsverket svenska kraftnät,False
5108,Regleringsbrev,2003-12-18,2004,Myndighet,Exportkreditnämnden,False
5109,Regleringsbrev,2003-12-11,2004,Myndighet,Banverket,False
5110,Regleringsbrev,2003-12-11,2004,Myndighet,Luftfartsverket,False
5111,Regleringsbrev,2003-12-04,2004,Myndighet,Affärsverket Statens järnvägar,False
5112,Regleringsbrev,2003-12-11,2004,Myndighet,Skatteverket,False
5113,Regleringsbrev,2003-12-18,2004,Myndighet,Riksgäldskontoret,False
5114,Regleringsbrev,2003-12-18,2004,Myndighet,Högskolan på Gotland,False
5115,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Norrbottens län,False
5116,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Västerbottens län,False
5117,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Jämtlands län,False
5118,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Västernorrlands län,False
5119,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Gävleborgs län,False
5120,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Dalarnas län,False
5121,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Västmanlands län,False
5122,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Örebro län,False
5123,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Värmlands län,False
5124,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Västra Götalands län,False
5125,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Hallands län,False
5126,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Skåne län,False
5127,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Blekinge län,False
5128,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Gotlands län,False
5129,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Kalmar län,False
5130,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Kronobergs län,False
5131,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Jönköpings län,False
5132,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Östergötlands län,False
5133,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Södermanlands län,False
5134,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Uppsala län,False
5135,Regleringsbrev,,2004,Myndighet,Länsstyrelsen i Stockholms län,False
5136,Regleringsbrev,2003-12-11,2004,Myndighet,Tullverket,False
5137,Regleringsbrev,2003-12-18,2004,Myndighet,Statens geotekniska institut,False
5138,Regleringsbrev,2003-12-11,2004,Myndighet,Statens väg- och transportforskningsinstitut,False
5139,Regleringsbrev,2003-12-18,2004,Myndighet,Linköpings universitet,False
5140,Regleringsbrev,2003-12-18,2004,Myndighet,Polisväsendet,False
5141,Regleringsbrev,2003-12-11,2004,Myndighet,Statens nämnd för internationella adoptionsfrågor,False
5142,Regleringsbrev,2003-12-11,2004,Myndighet,Hälso- och sjukvårdens ansvarsnämnd,False
5143,Regleringsbrev,2003-12-11,2004,Myndighet,Barnombudsmannen,False
5144,Regleringsbrev,2003-12-18,2004,Myndighet,Rättsmedicinalverket,False
5145,Regleringsbrev,2003-12-11,2004,Myndighet,Läkemedelsverket,False
5147,Regleringsbrev,2003-12-18,2004,Myndighet,Socialstyrelsen,False
5148,Regleringsbrev,2003-12-11,2004,Myndighet,Smittskyddsinstitutet,False
